O_LINENO,O_TERMINALNO,O_TIME,O_LONGITUDE,O_LATITUDE,O_UP,sub_time_stamp,stationno
1,901530,2017-10-06 12:36:37,117.199,39.1256,0,370.0,2
1,901530,2017-10-06 12:44:47,117.196,39.1219,0,490.0,3
1,901530,2017-10-06 12:46:57,117.192,39.1203,0,130.0,4
1,901530,2017-10-06 12:50:07,117.187,39.1227,0,190.0,5
1,901530,2017-10-06 13:01:51,117.185,39.1346,0,100.0,10
1,901530,2017-10-06 13:07:43,117.182,39.1434,0,75.0,14
1,901530,2017-10-06 13:12:47,117.189,39.1515,0,304.0,15
1,901530,2017-10-06 13:16:17,117.193,39.1557,0,210.0,16
1,901530,2017-10-06 13:18:17,117.196,39.1592,0,70.0,18
1,901530,2017-10-06 13:22:01,117.2,39.163,0,224.0,19
1,901530,2017-10-06 13:24:58,117.211,39.1652,0,177.0,20
1,901530,2017-10-06 13:39:13,117.233,39.1728,0,270.0,31
1,901530,2017-10-06 15:55:57,117.179,39.1306,0,80.0,8
1,901530,2017-10-06 16:01:27,117.182,39.1333,0,330.0,9
1,901530,2017-10-06 16:04:47,117.178,39.1358,0,200.0,10
1,901530,2017-10-06 16:07:07,0.0,0.0,0,130.0,12
1,901530,2017-10-06 16:15:27,117.19,39.1519,0,400.0,15
1,901530,2017-10-06 16:18:17,117.193,39.1554,0,170.0,16
1,901530,2017-10-06 16:19:23,117.195,39.1572,0,66.0,17
1,901530,2017-10-06 16:40:49,117.234,39.1721,0,280.0,31
1,901530,2017-10-06 17:53:48,117.199,39.1259,0,90.0,2
1,901530,2017-10-06 17:56:38,117.195,39.1224,0,170.0,3
1,901530,2017-10-06 17:58:58,117.192,39.1206,0,140.0,4
1,901530,2017-10-06 18:03:34,117.186,39.12300000000001,0,276.0,5
1,901530,2017-10-06 18:06:42,117.178,39.1253,0,188.0,6
1,901530,2017-10-06 18:08:52,117.18,39.1288,0,130.0,7
1,901530,2017-10-06 18:12:11,117.186,39.1327,0,160.0,9
1,901530,2017-10-06 18:13:51,117.186,39.1347,0,100.0,10
1,901530,2017-10-06 18:16:41,117.182,39.1359,0,170.0,11
1,901530,2017-10-06 18:19:31,117.18,39.1394,0,170.0,12
1,901530,2017-10-06 18:22:01,117.183,39.1431,0,90.0,14
1,901530,2017-10-06 18:26:12,117.189,39.1516,0,251.0,15
1,901530,2017-10-06 18:28:03,117.193,39.1556,0,111.0,16
1,901530,2017-10-06 18:30:06,117.197,39.1594,0,75.0,18
1,901530,2017-10-06 18:32:03,117.2,39.1628,0,117.0,19
1,901530,2017-10-06 18:35:11,117.211,39.1652,0,188.0,20
1,901530,2017-10-06 18:39:08,117.22,39.167,0,137.0,23
1,901530,2017-10-06 18:40:49,117.215,39.1698,0,101.0,24
1,901530,2017-10-06 18:41:50,117.218,39.1729,0,61.0,25
1,901530,2017-10-06 18:43:00,117.221,39.1743,0,70.0,26
1,901530,2017-10-06 18:44:17,117.225,39.1768,0,77.0,27
1,901530,2017-10-06 19:01:48,117.214,39.1651,0,881.0,31
1,901530,2017-10-21 06:01:37,117.199,39.1259,0,80.0,2
1,901530,2017-10-21 06:04:01,117.191,39.1209,0,91.0,4
1,901530,2017-10-21 06:12:34,117.186,39.1327,0,110.0,9
1,901530,2017-10-21 06:15:22,117.181,39.136,0,141.0,11
1,901530,2017-10-21 06:17:02,117.18,39.1397,0,100.0,12
1,901530,2017-10-21 06:21:51,117.189,39.1516,0,190.0,15
1,901530,2017-10-21 06:24:22,117.192,39.1553,0,151.0,16
1,901530,2017-10-21 06:27:09,117.2,39.1627,0,67.0,19
1,901530,2017-10-21 06:29:40,117.211,39.1651,0,151.0,20
1,901530,2017-10-21 06:31:29,117.218,39.1653,0,70.0,22
1,901530,2017-10-21 06:33:00,117.22,39.1671,0,91.0,23
1,901530,2017-10-21 06:34:30,117.215,39.1697,0,90.0,24
1,901530,2017-10-21 06:37:18,117.225,39.1767,0,80.0,27
1,901530,2017-10-21 06:41:49,117.234,39.1723,0,111.0,31
1,901530,2017-10-21 08:09:42,117.192,39.1208,0,100.0,4
1,901530,2017-10-21 08:11:02,117.187,39.1229,0,80.0,5
1,901530,2017-10-21 08:14:41,117.178,39.125,0,219.0,6
1,901530,2017-10-21 08:16:46,117.179,39.1289,0,125.0,7
1,901530,2017-10-21 08:19:25,117.186,39.1327,0,110.0,9
1,901530,2017-10-21 08:20:40,117.186,39.1346,0,75.0,10
1,901530,2017-10-21 08:23:26,117.182,39.1359,0,166.0,11
1,901530,2017-10-21 08:25:36,117.18,39.1396,0,130.0,12
1,901530,2017-10-21 08:30:24,117.189,39.1517,0,169.0,15
1,901530,2017-10-21 08:33:24,117.192,39.1555,0,180.0,16
1,901530,2017-10-21 08:34:25,117.195,39.1575,0,61.0,17
1,901530,2017-10-21 08:35:54,117.196,39.1592,0,89.0,18
1,901530,2017-10-21 08:39:55,117.2,39.163,0,241.0,19
1,901530,2017-10-21 08:42:01,117.211,39.165,0,126.0,20
1,901530,2017-10-21 08:45:11,117.22,39.167,0,99.0,23
1,901530,2017-10-21 08:48:12,117.216,39.17,0,181.0,24
1,901530,2017-10-21 08:51:21,117.225,39.1766,0,89.0,27
1,901530,2017-10-21 08:52:41,117.229,39.1774,0,80.0,28
1,901530,2017-10-21 08:57:11,117.233,39.1725,0,159.0,31
1,901530,2017-10-21 10:27:44,0.0,0.0,0,129.0,5
1,901530,2017-10-21 10:36:04,117.178,39.1252,0,500.0,6
1,901530,2017-10-21 10:37:56,117.179,39.1287,0,112.0,7
1,901530,2017-10-21 10:41:26,117.186,39.1328,0,151.0,9
1,901530,2017-10-21 10:43:45,117.182,39.136,0,89.0,11
1,901530,2017-10-21 10:46:32,117.18,39.1393,0,167.0,12
1,901530,2017-10-21 10:47:52,117.18,39.1422,0,80.0,13
1,901530,2017-10-21 10:53:42,117.189,39.1517,0,290.0,15
1,901530,2017-10-21 10:57:12,117.192,39.1555,0,210.0,16
1,901530,2017-10-21 11:00:17,117.197,39.1592,0,126.0,18
1,901530,2017-10-21 11:02:19,117.2,39.1628,0,122.0,19
1,901530,2017-10-21 11:06:26,117.211,39.1649,0,247.0,20
1,901530,2017-10-21 11:10:07,117.22,39.167,0,102.0,23
1,901530,2017-10-21 11:12:56,117.215,39.1698,0,169.0,24
1,901530,2017-10-21 11:14:07,117.219,39.1732,0,71.0,25
1,901530,2017-10-21 11:16:36,117.225,39.1765,0,104.0,27
1,901530,2017-10-21 11:17:57,117.23,39.1772,0,81.0,28
1,901530,2017-10-21 11:21:37,117.234,39.1722,0,120.0,31
1,901530,2017-10-21 12:37:26,117.199,39.1256,0,90.0,2
1,901530,2017-10-21 12:39:56,117.195,39.1224,0,150.0,3
1,901530,2017-10-21 12:42:20,117.192,39.1207,0,144.0,4
1,901530,2017-10-21 13:00:29,117.179,39.1418,0,90.0,13
1,901530,2017-10-21 13:04:59,117.189,39.1516,0,219.0,15
1,901530,2017-10-21 13:07:07,117.193,39.1556,0,128.0,16
1,901530,2017-10-21 13:09:56,117.197,39.1593,0,119.0,18
1,901530,2017-10-21 13:12:05,117.2,39.1626,0,129.0,19
1,901530,2017-10-21 13:15:26,117.211,39.1646,0,201.0,20
1,901530,2017-10-21 13:16:45,117.214,39.1648,0,79.0,21
1,901530,2017-10-21 13:19:46,0.0,0.0,0,130.0,23
1,901530,2017-10-21 13:22:26,117.215,39.1697,0,160.0,24
1,901530,2017-10-21 13:24:40,117.22,39.1738,0,80.0,26
1,901530,2017-10-21 13:26:21,117.225,39.1765,0,101.0,27
1,901530,2017-10-21 13:27:31,117.23,39.1776,0,70.0,28
1,901530,2017-10-21 13:28:41,117.231,39.175,0,70.0,29
1,901530,2017-10-21 13:35:30,117.225,39.1767,0,359.0,31
1,901530,2017-10-21 15:01:47,117.191,39.1205,0,160.0,4
1,901530,2017-10-21 15:07:48,0.0,0.0,0,361.0,5
1,901530,2017-10-21 15:12:08,0.0,0.0,0,260.0,6
1,901530,2017-10-21 15:27:18,0.0,0.0,0,280.0,11
1,901530,2017-10-21 15:29:38,0.0,0.0,0,140.0,12
1,901530,2017-10-21 15:38:44,117.193,39.1555,0,171.0,16
1,901530,2017-10-21 15:42:28,117.2,39.1628,0,119.0,19
1,901530,2017-10-21 15:45:06,117.211,39.165,0,158.0,20
1,901530,2017-10-21 15:48:39,117.22,39.1672,0,96.0,23
1,901530,2017-10-21 15:50:09,117.215,39.1698,0,90.0,24
1,901530,2017-10-21 15:53:17,117.225,39.1769,0,82.0,27
1,901530,2017-10-21 15:54:27,117.23,39.1774,0,70.0,28
1,901530,2017-10-21 15:57:28,117.234,39.1723,0,90.0,31
1,901530,2017-10-21 17:13:42,117.199,39.1259,0,100.0,2
1,901530,2017-10-21 17:16:21,117.195,39.1224,0,159.0,3
1,901530,2017-10-21 17:21:52,117.192,39.1207,0,331.0,4
1,901530,2017-10-21 17:25:53,117.186,39.1229,0,241.0,5
1,901530,2017-10-21 17:31:04,117.178,39.1251,0,311.0,6
1,901530,2017-10-21 17:35:17,117.179,39.1289,0,253.0,7
1,901530,2017-10-21 17:39:21,117.186,39.1327,0,191.0,9
1,901530,2017-10-21 17:40:27,117.186,39.1347,0,66.0,10
1,901530,2017-10-21 17:43:52,117.182,39.136,0,205.0,11
1,901530,2017-10-21 17:46:27,117.18,39.1396,0,155.0,12
1,901530,2017-10-21 17:52:59,117.189,39.1518,0,303.0,15
1,901530,2017-10-21 17:54:39,117.192,39.1553,0,100.0,16
1,901530,2017-10-21 17:57:10,117.197,39.1592,0,91.0,18
1,901530,2017-10-21 17:59:20,117.2,39.1628,0,130.0,19
1,901530,2017-10-21 18:03:12,117.211,39.1654,0,232.0,20
1,901530,2017-10-21 18:05:42,117.218,39.1654,0,90.0,22
1,901530,2017-10-21 18:07:29,117.22,39.1671,0,107.0,23
1,901530,2017-10-21 18:10:00,117.216,39.17,0,151.0,24
1,901530,2017-10-21 18:13:12,117.225,39.1767,0,79.0,27
1,901530,2017-10-21 18:14:23,117.229,39.1774,0,71.0,28
1,901530,2017-10-08 07:37:53,117.195,39.1222,0,90.0,3
1,901530,2017-10-08 07:39:15,117.192,39.1207,0,82.0,4
1,901530,2017-10-08 07:41:05,117.186,39.1229,0,110.0,5
1,901530,2017-10-08 07:44:45,117.178,39.1255,0,220.0,6
1,901530,2017-10-08 07:46:11,117.179,39.1287,0,86.0,7
1,901530,2017-10-08 07:48:53,117.186,39.1326,0,110.0,9
1,901530,2017-10-08 07:50:13,117.185,39.1348,0,80.0,10
1,901530,2017-10-08 07:52:23,117.181,39.136,0,130.0,11
1,901530,2017-10-08 07:54:13,117.18,39.1393,0,110.0,12
1,901530,2017-10-08 07:59:41,117.189,39.1516,0,219.0,15
1,901530,2017-10-08 08:02:21,117.192,39.1554,0,160.0,16
1,901530,2017-10-08 08:04:51,117.197,39.1593,0,90.0,18
1,901530,2017-10-08 08:06:31,117.2,39.1628,0,100.0,19
1,901530,2017-10-08 08:08:51,117.211,39.1649,0,140.0,20
1,901530,2017-10-08 08:10:51,117.218,39.1653,0,70.0,22
1,901530,2017-10-08 08:12:51,117.22,39.1671,0,120.0,23
1,901530,2017-10-08 08:15:21,117.216,39.1699,0,150.0,24
1,901530,2017-10-08 08:17:58,117.225,39.1765,0,67.0,27
1,901530,2017-10-08 08:19:13,117.229,39.1775,0,75.0,28
1,901530,2017-10-08 08:21:33,117.233,39.173,0,80.0,30
1,901530,2017-10-08 08:29:23,117.233,39.1726,0,470.0,31
1,901530,2017-10-08 09:41:27,117.199,39.1257,0,100.0,2
1,901530,2017-10-08 09:42:36,117.195,39.1224,0,69.0,3
1,901530,2017-10-08 09:44:25,117.192,39.1207,0,109.0,4
1,901530,2017-10-08 09:47:55,117.187,39.1227,0,210.0,5
1,901530,2017-10-08 09:51:53,117.178,39.1253,0,238.0,6
1,901530,2017-10-08 09:53:53,117.179,39.1288,0,120.0,7
1,901530,2017-10-08 09:55:23,117.183,39.1295,0,90.0,8
1,901530,2017-10-08 09:57:13,117.187,39.1326,0,110.0,9
1,901530,2017-10-08 09:58:43,117.186,39.1345,0,90.0,10
1,901530,2017-10-08 09:59:53,117.182,39.1359,0,70.0,11
1,901530,2017-10-08 10:02:13,117.18,39.1394,0,140.0,12
1,901530,2017-10-08 10:03:36,117.18,39.1422,0,83.0,13
1,901530,2017-10-08 10:05:07,117.183,39.1431,0,91.0,14
1,901530,2017-10-08 10:09:34,117.189,39.1519,0,267.0,15
1,901530,2017-10-03 06:04:49,117.191,39.1207,0,76.0,4
1,901530,2017-10-03 06:06:14,117.187,39.1227,0,85.0,5
1,901530,2017-10-03 06:08:30,117.178,39.1252,0,136.0,6
1,901530,2017-10-03 06:10:26,117.179,39.1287,0,116.0,7
1,901530,2017-10-03 06:12:26,117.186,39.1326,0,80.0,9
1,901530,2017-10-03 06:15:18,117.181,39.1358,0,134.0,11
1,901530,2017-10-03 06:16:58,117.18,39.1398,0,100.0,12
1,901530,2017-10-03 06:21:28,117.189,39.1515,0,181.0,15
1,901530,2017-10-03 06:23:38,117.192,39.1554,0,130.0,16
1,901530,2017-10-03 06:25:33,117.197,39.1594,0,71.0,18
1,901530,2017-10-03 06:27:22,117.2,39.1629,0,109.0,19
1,901530,2017-10-03 06:29:52,117.211,39.165,0,150.0,20
1,901530,2017-10-03 06:32:52,117.22,39.1671,0,91.0,23
1,901530,2017-10-03 06:34:32,117.215,39.1698,0,100.0,24
1,901530,2017-10-03 06:37:17,117.225,39.1765,0,101.0,27
1,901530,2017-10-03 06:49:46,117.233,39.1726,0,639.0,31
1,901530,2017-10-03 08:17:09,117.195,39.1225,0,102.0,3
1,901530,2017-10-03 08:18:53,117.192,39.1207,0,104.0,4
1,901530,2017-10-03 08:20:03,117.186,39.1228,0,70.0,5
1,901530,2017-10-03 08:23:32,117.178,39.1254,0,209.0,6
1,901530,2017-10-03 08:25:18,117.179,39.1287,0,106.0,7
1,901530,2017-10-03 08:28:08,117.186,39.1326,0,121.0,9
1,901530,2017-10-03 08:29:28,117.186,39.1347,0,80.0,10
1,901530,2017-10-03 08:32:08,117.181,39.136,0,160.0,11
1,901530,2017-10-03 08:33:57,117.18,39.1395,0,109.0,12
1,901530,2017-10-03 08:35:18,117.18,39.1424,0,81.0,13
1,901530,2017-10-03 08:40:09,117.189,39.1516,0,235.0,15
1,901530,2017-10-03 08:42:28,117.192,39.1555,0,139.0,16
1,901530,2017-10-03 08:44:47,117.197,39.1593,0,87.0,18
1,901530,2017-10-03 08:47:30,117.2,39.163,0,163.0,19
1,901530,2017-10-03 08:50:14,117.211,39.165,0,164.0,20
1,901530,2017-10-03 08:52:52,117.22,39.1668,0,80.0,23
1,901530,2017-10-03 08:55:12,117.216,39.1701,0,140.0,24
1,901530,2017-10-03 08:57:59,117.225,39.1765,0,91.0,27
1,901530,2017-10-03 08:59:29,117.229,39.1776,0,90.0,28
1,901530,2017-10-03 09:04:29,117.234,39.1722,0,190.0,31
1,901530,2017-10-03 10:39:42,117.199,39.1259,0,340.0,2
1,901530,2017-10-03 10:46:42,117.195,39.1224,0,420.0,3
1,901530,2017-10-03 10:48:22,117.192,39.1207,0,100.0,4
1,901530,2017-10-03 10:51:42,117.186,39.1228,0,200.0,5
1,901530,2017-10-03 10:55:18,117.178,39.125,0,216.0,6
1,901530,2017-10-03 10:58:23,117.179,39.1288,0,185.0,7
1,901530,2017-10-03 11:03:33,117.186,39.1325,0,271.0,9
1,901530,2017-10-03 11:05:23,117.185,39.1347,0,110.0,10
1,901530,2017-10-03 11:07:38,117.181,39.1358,0,135.0,11
1,901530,2017-10-03 11:10:28,117.179,39.1402,0,170.0,12
1,901530,2017-10-03 11:13:27,117.182,39.1433,0,150.0,14
1,901530,2017-10-03 11:18:37,117.189,39.1517,0,310.0,15
1,901530,2017-10-03 11:20:57,117.192,39.1557,0,140.0,16
1,901530,2017-10-03 11:27:09,0.0,0.0,0,153.0,20
1,901530,2017-10-03 11:28:19,117.213,39.1651,0,70.0,21
1,901530,2017-10-03 11:31:04,117.22,39.167,0,120.0,23
1,901530,2017-10-03 11:32:54,117.215,39.17,0,110.0,24
1,901530,2017-10-03 11:35:47,117.225,39.1767,0,70.0,27
1,901530,2017-10-03 11:36:57,117.23,39.1773,0,70.0,28
1,901530,2017-10-03 11:45:27,117.234,39.1725,0,410.0,31
1,901530,2017-10-03 14:04:54,0.0,0.0,0,241.0,6
1,901530,2017-10-03 14:06:53,117.179,39.1288,0,119.0,7
1,901530,2017-10-03 14:18:34,117.179,39.142,0,70.0,13
1,901530,2017-10-03 14:20:19,117.183,39.143,0,105.0,14
1,901530,2017-10-03 14:25:40,117.188,39.1514,0,321.0,15
1,901530,2017-10-03 14:27:44,117.192,39.1558,0,124.0,16
1,901530,2017-10-03 14:34:07,117.211,39.1646,0,164.0,20
1,901530,2017-10-03 14:37:38,117.22,39.167,0,110.0,23
1,901530,2017-10-03 14:40:08,117.215,39.1704,0,150.0,24
1,901530,2017-10-03 14:41:49,117.22,39.1748,0,66.0,26
1,901530,2017-10-03 14:43:19,117.225,39.1768,0,90.0,27
1,901530,2017-10-03 14:44:38,117.229,39.1771,0,79.0,28
1,901530,2017-10-03 14:48:49,117.234,39.1719,0,170.0,31
1,901530,2017-10-03 17:52:30,117.192,39.1559,0,210.0,16
1,901530,2017-10-03 18:06:27,117.218,39.1728,0,64.0,25
1,901530,2017-10-03 18:07:47,117.221,39.1747,0,80.0,26
1,901530,2017-10-03 18:08:57,117.225,39.1766,0,70.0,27
1,901530,2017-10-03 18:30:59,117.233,39.1723,0,1183.0,31
1,901530,2017-10-11 06:03:44,117.199,39.1257,0,200.0,2
1,901530,2017-10-11 06:05:31,117.192,39.1206,0,62.0,4
1,901530,2017-10-11 06:09:13,117.178,39.1256,0,166.0,6
1,901530,2017-10-11 06:12:45,117.186,39.1328,0,123.0,9
1,901530,2017-10-11 06:14:23,117.181,39.136,0,62.0,11
1,901530,2017-10-11 06:15:53,117.18,39.1393,0,90.0,12
1,901530,2017-10-11 06:21:11,117.189,39.1515,0,221.0,15
1,901530,2017-10-11 06:24:00,117.193,39.1557,0,169.0,16
1,901530,2017-10-11 06:25:48,117.197,39.1594,0,66.0,18
1,901530,2017-10-11 06:27:32,117.2,39.1629,0,104.0,19
1,901530,2017-10-11 06:29:54,117.211,39.1651,0,142.0,20
1,901530,2017-10-11 06:33:06,117.22,39.1672,0,92.0,23
1,901530,2017-10-11 06:34:33,117.216,39.17,0,87.0,24
1,901530,2017-10-11 06:37:18,117.225,39.1768,0,67.0,27
1,901530,2017-10-11 06:38:21,117.23,39.1773,0,63.0,28
1,901530,2017-10-11 06:41:41,117.234,39.1726,0,109.0,31
1,901530,2017-10-11 08:01:22,117.199,39.1258,0,159.0,2
1,901530,2017-10-11 08:03:05,117.195,39.1225,0,103.0,3
1,901530,2017-10-11 08:05:28,117.192,39.1206,0,143.0,4
1,901530,2017-10-11 08:08:28,117.186,39.1226,0,180.0,5
1,901530,2017-10-11 08:12:09,117.178,39.1253,0,221.0,6
1,901530,2017-10-11 08:14:15,117.179,39.1287,0,126.0,7
1,901530,2017-10-11 08:17:00,117.186,39.1325,0,111.0,9
1,901530,2017-10-11 08:18:29,117.185,39.1348,0,89.0,10
1,901530,2017-10-11 08:20:49,117.181,39.1359,0,140.0,11
1,901530,2017-10-11 08:22:43,117.18,39.1394,0,114.0,12
1,901530,2017-10-11 08:24:04,117.18,39.1426,0,81.0,13
1,901530,2017-10-11 08:30:46,117.189,39.1517,0,353.0,15
1,901530,2017-10-11 08:34:15,117.193,39.1556,0,209.0,16
1,901530,2017-10-11 08:35:35,117.194,39.1572,0,80.0,17
1,901530,2017-10-11 08:37:26,117.197,39.1593,0,111.0,18
1,901530,2017-10-11 08:39:25,117.2,39.1627,0,119.0,19
1,901530,2017-10-11 08:42:31,117.211,39.165,0,186.0,20
1,901530,2017-10-11 08:49:53,117.219,39.1731,0,61.0,25
1,901530,2017-10-11 08:52:24,117.225,39.1768,0,101.0,27
1,901530,2017-10-11 08:53:34,117.23,39.1774,0,70.0,28
1,901530,2017-10-11 08:57:34,117.234,39.1722,0,140.0,31
1,901530,2017-10-11 10:30:51,117.193,39.1205,0,116.0,4
1,901530,2017-10-11 10:33:20,0.0,0.0,0,149.0,5
1,901530,2017-10-11 10:36:22,117.178,39.1252,0,182.0,6
1,901530,2017-10-11 10:39:12,0.0,0.0,0,170.0,7
1,901530,2017-10-11 10:41:41,117.187,39.1326,0,100.0,9
1,901530,2017-10-11 10:43:34,117.186,39.1345,0,113.0,10
1,901530,2017-10-11 10:47:10,117.181,39.1359,0,216.0,11
1,901530,2017-10-11 10:50:11,117.18,39.1395,0,181.0,12
1,901530,2017-10-11 10:55:56,117.189,39.1516,0,235.0,15
1,901530,2017-10-11 10:58:47,117.192,39.1554,0,171.0,16
1,901530,2017-10-11 11:01:07,117.197,39.1593,0,80.0,18
1,901530,2017-10-11 11:02:47,117.2,39.1626,0,100.0,19
1,901530,2017-10-11 11:05:39,117.211,39.1649,0,172.0,20
1,901530,2017-10-11 11:06:40,117.213,39.1649,0,61.0,21
1,901530,2017-10-11 11:09:20,117.22,39.167,0,111.0,23
1,901530,2017-10-11 11:12:10,117.215,39.1696,0,170.0,24
1,901530,2017-10-11 11:13:19,117.218,39.1727,0,69.0,25
1,901530,2017-10-11 11:14:29,117.221,39.1743,0,70.0,26
1,901530,2017-10-11 11:15:39,117.225,39.1765,0,70.0,27
1,901530,2017-10-11 11:16:59,117.229,39.1775,0,80.0,28
1,901530,2017-10-11 11:18:00,117.231,39.1748,0,61.0,29
1,901530,2017-10-11 11:20:39,117.234,39.1723,0,109.0,31
1,901530,2017-10-11 12:34:19,117.182,39.1359,0,80.0,11
1,901530,2017-10-11 12:36:29,117.18,39.1394,0,130.0,12
1,901530,2017-10-11 12:42:24,117.189,39.1518,0,242.0,15
1,901530,2017-10-11 12:45:14,117.192,39.1553,0,170.0,16
1,901530,2017-10-11 12:47:47,117.196,39.1592,0,93.0,18
1,901530,2017-10-11 12:50:27,117.2,39.1628,0,160.0,19
1,901530,2017-10-11 12:53:08,117.211,39.1649,0,161.0,20
1,901530,2017-10-11 12:56:24,117.22,39.1668,0,85.0,23
1,901530,2017-10-11 12:58:25,117.216,39.1698,0,121.0,24
1,901530,2017-10-11 13:01:34,117.225,39.1766,0,81.0,27
1,901530,2017-10-11 13:02:54,117.23,39.1772,0,80.0,28
1,901530,2017-10-11 13:07:13,117.234,39.1725,0,169.0,31
1,901530,2017-10-11 14:17:52,117.199,39.1256,0,130.0,2
1,901530,2017-10-11 14:20:04,0.0,0.0,0,132.0,3
1,901530,2017-10-11 14:22:05,0.0,0.0,0,121.0,4
1,901530,2017-10-11 14:25:14,0.0,0.0,0,189.0,5
1,901530,2017-10-11 14:28:34,0.0,0.0,0,200.0,6
1,901530,2017-10-11 14:31:24,0.0,0.0,0,170.0,7
1,901530,2017-10-11 14:35:05,0.0,0.0,0,190.0,9
1,901530,2017-10-11 14:38:35,0.0,0.0,0,150.0,11
1,901530,2017-10-11 14:40:45,0.0,0.0,0,130.0,12
1,901530,2017-10-11 14:43:26,117.241,39.1562,0,101.0,14
1,901530,2017-10-11 14:47:11,0.0,0.0,0,225.0,15
1,901530,2017-10-11 14:56:08,0.0,0.0,0,180.0,19
1,901530,2017-10-11 14:58:48,0.0,0.0,0,160.0,20
1,901530,2017-10-11 15:00:48,0.0,0.0,0,70.0,22
1,901530,2017-10-11 15:02:18,0.0,0.0,0,90.0,23
1,901530,2017-10-11 15:05:03,0.0,0.0,0,165.0,24
1,901530,2017-10-11 15:06:33,0.0,0.0,0,90.0,25
1,901530,2017-10-11 15:08:54,0.0,0.0,0,91.0,27
1,901530,2017-10-11 15:10:24,0.0,0.0,0,90.0,28
1,901530,2017-10-11 15:13:54,0.0,0.0,0,110.0,31
1,901530,2017-10-11 16:57:38,117.199,39.1257,0,110.0,2
1,901530,2017-10-11 17:01:24,117.195,39.1226,0,226.0,3
1,901530,2017-10-11 17:06:28,117.192,39.1206,0,304.0,4
1,901530,2017-10-11 17:09:39,117.187,39.1229,0,191.0,5
1,901530,2017-10-11 17:13:44,117.178,39.1252,0,245.0,6
1,901530,2017-10-11 17:17:00,117.18,39.1288,0,196.0,7
1,901530,2017-10-11 17:20:54,117.186,39.1328,0,190.0,9
1,901530,2017-10-11 17:25:19,117.182,39.1359,0,220.0,11
1,901530,2017-10-11 17:27:20,117.18,39.1394,0,121.0,12
1,901530,2017-10-11 17:29:30,117.183,39.1431,0,70.0,14
1,901530,2017-10-11 17:33:28,117.189,39.1517,0,238.0,15
1,901530,2017-10-11 17:36:58,117.192,39.1553,0,210.0,16
1,901530,2017-10-11 17:38:19,117.195,39.1576,0,81.0,17
1,901530,2017-10-11 17:39:29,117.197,39.1592,0,70.0,18
1,901530,2017-10-11 17:43:39,117.2,39.1627,0,250.0,19
1,901530,2017-10-11 17:47:59,117.211,39.165,0,260.0,20
1,901530,2017-10-11 17:49:09,117.213,39.165,0,70.0,21
1,901530,2017-10-11 17:50:28,117.218,39.1654,0,79.0,22
1,901530,2017-10-11 17:52:28,117.22,39.1668,0,120.0,23
1,901530,2017-10-11 17:55:29,117.215,39.1698,0,181.0,24
1,901530,2017-10-11 17:57:19,117.218,39.173,0,110.0,25
1,901530,2017-10-11 17:58:38,117.221,39.1743,0,79.0,26
1,901530,2017-10-11 18:00:39,117.225,39.1766,0,121.0,27
1,901530,2017-10-11 18:02:09,117.229,39.1774,0,90.0,28
1,901530,2017-10-11 18:03:19,117.231,39.1749,0,70.0,29
1,901530,2017-10-11 18:13:09,117.234,39.1724,0,530.0,31
1,901530,2017-10-02 06:03:56,117.192,39.1205,0,96.0,4
1,901530,2017-10-02 06:05:26,117.187,39.1227,0,90.0,5
1,901530,2017-10-02 06:08:19,117.178,39.1251,0,173.0,6
1,901530,2017-10-02 06:09:30,117.179,39.1287,0,71.0,7
1,901530,2017-10-02 06:11:30,117.186,39.1331,0,80.0,9
1,901530,2017-10-02 06:14:00,117.182,39.1358,0,130.0,11
1,901530,2017-10-02 06:15:50,117.18,39.1396,0,110.0,12
1,901530,2017-10-02 06:19:25,117.18,39.1421,0,215.0,13
1,901530,2017-10-02 06:23:24,117.189,39.151,0,182.0,15
1,901530,2017-10-02 06:25:54,117.193,39.1558,0,150.0,16
1,901530,2017-10-02 06:28:26,117.2,39.1628,0,81.0,19
1,901530,2017-10-02 06:30:46,117.21,39.165,0,140.0,20
1,901530,2017-10-02 06:32:36,117.218,39.1653,0,70.0,22
1,901530,2017-10-02 06:34:05,117.22,39.167,0,89.0,23
1,901530,2017-10-02 06:35:45,117.215,39.1697,0,100.0,24
1,901530,2017-10-02 06:38:31,117.225,39.1766,0,91.0,27
1,901530,2017-10-02 06:45:52,117.234,39.1723,0,310.0,31
1,901530,2017-10-02 08:20:22,117.199,39.1258,0,70.0,2
1,901530,2017-10-02 08:22:13,117.195,39.1225,0,111.0,3
1,901530,2017-10-02 08:23:42,117.192,39.1209,0,89.0,4
1,901530,2017-10-02 08:25:24,117.186,39.1229,0,102.0,5
1,901530,2017-10-02 08:27:43,117.178,39.1251,0,139.0,6
1,901530,2017-10-02 08:29:33,117.179,39.1287,0,110.0,7
1,901530,2017-10-02 08:32:43,117.186,39.1323,0,140.0,9
1,901530,2017-10-02 08:34:01,117.186,39.1346,0,78.0,10
1,901530,2017-10-02 08:36:26,117.181,39.136,0,145.0,11
1,901530,2017-10-02 08:38:36,117.18,39.1392,0,130.0,12
1,901530,2017-10-02 08:39:56,117.18,39.142,0,80.0,13
1,901530,2017-10-02 08:41:26,117.183,39.1431,0,90.0,14
1,901530,2017-10-02 08:45:10,117.189,39.1516,0,224.0,15
1,901530,2017-10-02 08:48:00,117.192,39.1554,0,170.0,16
